Date,KO,PEP
2017-06-02,34.668983459472656,89.10360717773438
2017-06-05,34.744529724121094,89.2625961303711
2017-06-06,34.73696517944336,89.12628173828125
2017-06-07,34.381900787353516,88.63410949707031
2017-06-08,34.09479904174805,87.75572204589844
2017-06-09,34.23835372924805,87.79357147216797
2017-06-12,34.24591827392578,88.01318359375
2017-06-13,34.29922103881836,88.08131408691406
2017-06-14,34.50489807128906,88.87641906738281
2017-06-15,34.466793060302734,88.7552719116211
2017-06-16,34.512508392333984,88.490234375
2017-06-19,34.565826416015625,88.81585693359375
2017-06-20,34.741004943847656,89.31564331054688
2017-06-21,34.44394302368164,88.9142837524414
2017-06-22,34.32969284057617,87.95260620117188
2017-06-23,34.466793060302734,88.56594848632812
2017-06-26,34.603904724121094,88.68712615966797
2017-06-27,34.314456939697266,87.79357147216797
2017-06-28,34.520118713378906,88.12676239013672
2017-06-29,34.146888732910156,87.21809387207031
2017-06-30,34.16211700439453,87.45282745361328
2017-07-03,34.09356689453125,87.41495513916016
2017-07-05,34.1392707824707,87.30894470214844
2017-07-06,33.81935501098633,87.18022918701172
2017-07-07,33.81174087524414,87.46797180175781
2017-07-10,33.80412292480469,86.52901458740234
2017-07-11,33.76603317260742,86.1276626586914
2017-07-12,33.90314865112305,86.9076156616211
2017-07-13,33.84221267700195,86.33970642089844
2017-07-14,34.03263854980469,87.02879333496094
2017-07-17,34.07072067260742,87.02879333496094
2017-07-18,34.025028228759766,87.08936309814453
2017-07-19,34.146888732910156,87.3392562866211
2017-07-20,34.1392707824707,87.46797180175781
2017-07-21,34.29922103881836,88.31608581542969
2017-07-24,34.15449523925781,87.93743133544922
2017-07-25,34.45918273925781,88.17976379394531
2017-07-26,34.84003448486328,88.74011993408203
2017-07-27,35.12948989868164,88.85372161865234
2017-07-28,35.04568862915039,88.30093383789062
2017-07-31,34.916194915771484,88.30093383789062
2017-08-01,34.809574127197266,87.77845001220703
2017-08-02,34.72576904296875,87.543701171875
2017-08-03,34.786712646484375,88.06617736816406
2017-08-04,34.6572265625,88.11917877197266
2017-08-07,34.763858795166016,88.56594848632812
2017-08-08,34.733402252197266,88.37667083740234
2017-08-09,34.72576904296875,88.31608581542969
2017-08-10,34.84003448486328,88.12676239013672
2017-08-11,34.72576904296875,88.2252197265625
2017-08-14,34.88573455810547,89.23231506347656
2017-08-15,35.182796478271484,90.0879898071289
2017-08-16,35.19039535522461,90.18644714355469
2017-08-17,34.931434631347656,89.64878845214844
2017-08-18,34.786712646484375,89.05058288574219
2017-08-21,34.79433059692383,89.55036926269531
2017-08-22,34.733402252197266,89.29288482666016
2017-08-23,34.68770217895508,88.81585693359375
2017-08-24,34.58866882324219,88.0055923461914
2017-08-25,34.710548400878906,87.72541046142578
2017-08-28,34.596282958984375,87.49067687988281
2017-08-29,34.61913299560547,87.71785736083984
2017-08-30,34.57344055175781,87.80555725097656
2017-08-31,34.695316314697266,88.24783325195312
2017-09-01,34.870487213134766,88.33171081542969
2017-09-05,34.97713851928711,88.3545913696289
2017-09-06,35.007606506347656,88.72058868408203
2017-09-07,35.2513542175293,89.20862579345703
2017-09-08,35.2665901184082,87.7216796875
2017-09-11,35.43415069580078,88.21733093261719
2017-09-12,35.58649826049805,87.69116973876953
2017-09-13,35.70074462890625,87.27176666259766
2017-09-14,35.40131378173828,87.0735092163086
2017-09-15,35.45507049560547,87.5767822265625
2017-09-18,35.40131378173828,87.68354797363281
2017-09-19,35.301517486572266,87.30229187011719
2017-09-20,35.1479606628418,86.6083755493164
2017-09-21,34.8562126159668,86.01360321044922
2017-09-22,34.92531204223633,85.28919982910156
2017-09-25,35.07887268066406,85.35783386230469
2017-09-26,34.986732482910156,85.25870513916016
2017-09-27,34.2727165222168,84.71732330322266
2017-09-28,34.480010986328125,85.12905883789062
2017-09-29,34.55678939819336,84.96894073486328
2017-10-02,34.39556121826172,83.20748138427734
2017-10-03,34.69498825073242,83.21512603759766
2017-10-04,34.932987213134766,83.3752212524414
2017-10-05,34.9483528137207,84.22164154052734
2017-10-06,34.92531204223633,84.18351745605469
2017-10-09,34.8639030456543,83.8861312866211
2017-10-10,35.217044830322266,84.47329711914062
2017-10-11,35.39365005493164,85.02996063232422
2017-10-12,35.40131378173828,85.74671936035156
2017-10-13,35.45507049560547,85.87635040283203
2017-10-16,35.79288864135742,86.60077667236328
2017-10-17,35.71609115600586,85.5484619140625
2017-10-18,35.62397766113281,85.36544799804688
2017-10-19,35.76984786987305,85.91448211669922
2017-10-20,35.60862350463867,85.106201171875
2017-10-23,35.562557220458984,85.16719055175781
2017-10-24,35.45507049560547,84.45042419433594
2017-10-25,35.35525131225586,83.931884765625
2017-10-26,35.49345397949219,84.4351577758789
2017-10-27,35.370609283447266,84.33600616455078
2017-10-30,35.209388732910156,83.61163330078125
2017-10-31,35.301517486572266,84.05390167236328
2017-11-01,35.16331481933594,83.9776382446289
2017-11-02,35.22473907470703,83.91664123535156
2017-11-03,35.2938346862793,84.04627227783203
2017-11-06,34.90996170043945,83.31423950195312
2017-11-07,35.27079772949219,84.2369155883789
2017-11-08,35.45507049560547,85.40355682373047
2017-11-09,35.49345397949219,85.0070571899414
2017-11-10,35.7314567565918,85.97547149658203
2017-11-13,35.869651794433594,86.95913696289062
2017-11-14,36.414772033691406,88.27070617675781
2017-11-15,35.938751220703125,87.76741790771484
2017-11-16,35.739139556884766,87.86656951904297
2017-11-17,35.0942268371582,87.44718170166016
2017-11-20,34.902286529541016,87.62255096435547
2017-11-21,35.1479606628418,88.49183654785156
2017-11-22,35.194026947021484,87.75218963623047
2017-11-24,35.22473907470703,88.3774642944336
2017-11-27,35.2401008605957,88.3393325805664
2017-11-28,35.186344146728516,89.04084777832031
2017-11-29,34.932987213134766,89.09423828125
2017-11-30,35.428382873535156,89.46660614013672
2017-12-01,35.58320236206055,89.666259765625
2017-12-04,35.784454345703125,90.18836975097656
2017-12-05,35.80766677856445,90.28817749023438
2017-12-06,35.954742431640625,91.2940444946289
2017-12-07,35.43612289428711,89.62787628173828
2017-12-08,35.07231521606445,89.50502014160156
2017-12-11,35.087799072265625,90.13463592529297
2017-12-12,35.05683898925781,90.14231872558594
2017-12-13,35.52901077270508,90.44943237304688
2017-12-14,35.629642486572266,90.61834716796875
2017-12-15,35.75349426269531,91.53975677490234
2017-12-18,35.55223846435547,90.64140319824219
2017-12-19,35.7070426940918,91.07137298583984
2017-12-20,35.66834259033203,91.38616943359375
2017-12-21,35.296810150146484,90.80264282226562
2017-12-22,35.28905487060547,91.06369018554688
2017-12-26,35.45935821533203,91.286376953125
2017-12-27,35.55223846435547,91.60118103027344
2017-12-28,35.38967514038086,91.63957977294922
2017-12-29,35.513526916503906,92.07720947265625
2018-01-02,35.2503547668457,90.64907836914062
2018-01-03,35.17295455932617,90.41104125976562
2018-01-04,35.66834259033203,90.85636901855469
2018-01-05,35.66059112548828,91.11743927001953
2018-01-08,35.60641860961914,90.5953140258789
2018-01-09,35.784454345703125,90.66441345214844
2018-01-10,35.66059112548828,90.2037353515625
2018-01-11,35.63737869262695,89.74304962158203
2018-01-12,35.7225227355957,90.1269302368164
2018-01-16,36.016658782958984,90.49549102783203
2018-01-17,36.24113845825195,91.509033203125
2018-01-18,36.2875862121582,91.40922546386719
2018-01-19,36.50430679321289,92.26918029785156
2018-01-22,36.67461013793945,93.29804229736328
2018-01-23,36.728790283203125,93.13681030273438
2018-01-24,37.02294158935547,93.01398468017578
2018-01-25,37.03067398071289,92.8297119140625
2018-01-26,37.56476974487305,93.49002075195312
2018-01-29,36.92230987548828,91.88526153564453
2018-01-30,36.697837829589844,92.05416107177734
2018-01-31,36.837162017822266,92.36898803710938
2018-02-01,36.728790283203125,92.36898803710938
2018-02-02,36.171470642089844,91.11743927001953
2018-02-05,34.747215270996094,87.88491821289062
2018-02-06,34.57692337036133,87.19386291503906
2018-02-07,34.49178695678711,87.14779663085938
2018-02-08,33.36167526245117,84.57560729980469
2018-02-09,33.3848876953125,85.36643981933594
2018-02-12,34.03508758544922,85.94232177734375
2018-02-13,34.20538330078125,86.10356140136719
2018-02-14,34.13571548461914,83.77708435058594
2018-02-15,34.66206741333008,85.2052230834961
2018-02-16,34.81689453125,85.2743148803711
2018-02-20,34.05057907104492,84.06114196777344
2018-02-21,33.547447204589844,82.92478942871094
2018-02-22,33.686771392822266,83.89224243164062
2018-02-23,34.08926773071289,84.21472930908203
2018-02-26,34.08154296875,85.18218994140625
2018-02-27,33.76417541503906,85.14379119873047
2018-02-28,33.45455551147461,84.25313568115234
2018-03-01,33.617103576660156,83.63044738769531
2018-03-02,33.841575622558594,84.3420639038086
2018-03-05,33.973167419433594,84.64372253417969
2018-03-06,34.00413513183594,84.7597427368164
2018-03-07,33.91898727416992,84.96086120605469
2018-03-08,34.40663528442383,86.69351196289062
2018-03-09,34.69302749633789,87.0492935180664
2018-03-12,34.468563079833984,87.21173858642578
2018-03-13,34.499515533447266,87.86920928955078
2018-03-14,34.18715286254883,87.10346221923828
2018-03-15,34.10127258300781,86.6238784790039
2018-03-16,33.93729019165039,86.35315704345703
2018-03-19,33.781105041503906,85.36309051513672
2018-03-20,33.703006744384766,85.00727081298828
2018-03-21,33.57807922363281,84.1100082397461
2018-03-22,33.390655517578125,83.4912109375
2018-03-23,33.05488204956055,82.1066665649414
2018-03-26,33.33600997924805,82.6171646118164
2018-03-27,33.49217987060547,83.25919342041016
2018-03-28,33.827972412109375,84.45036315917969
2018-03-29,33.91386032104492,84.4271469116211
2018-04-02,33.32038116455078,82.80282592773438
2018-04-03,33.874820709228516,83.6845932006836
2018-04-04,34.5463752746582,85.22383880615234
2018-04-05,34.67132568359375,85.52550506591797
2018-04-06,34.29648208618164,84.54317474365234
2018-04-09,34.22620391845703,84.60502624511719
2018-04-10,34.351165771484375,84.62053680419922
2018-04-11,34.351165771484375,84.06360626220703
2018-04-12,34.38239288330078,83.77742767333984
2018-04-13,34.757205963134766,84.51225280761719
2018-04-16,34.88996124267578,85.02275848388672
2018-04-17,35.046142578125,84.21058654785156
2018-04-18,34.757205963134766,82.74867248535156
2018-04-19,34.60102844238281,81.65805053710938
2018-04-20,34.15592956542969,79.26795196533203
2018-04-23,34.343345642089844,79.34526062011719
2018-04-24,33.63273239135742,78.46348571777344
2018-04-25,33.13296890258789,78.23917388916016
2018-04-26,33.38285827636719,79.87126159667969
2018-04-27,33.82015609741211,78.67234802246094
2018-04-30,33.74205780029297,78.07675170898438
2018-05-01,33.25791549682617,76.67670440673828
2018-05-02,32.844051361083984,75.20708465576172
2018-05-03,32.7112922668457,75.49324035644531
2018-05-04,33.07831954956055,76.56842803955078
2018-05-07,32.90650939941406,75.98058319091797
2018-05-08,32.648826599121094,74.86672973632812
2018-05-09,32.625389099121094,74.37944793701172
2018-05-10,32.937744140625,75.2380142211914
2018-05-11,32.90650939941406,75.36176300048828
2018-05-14,32.82842254638672,75.14517974853516
2018-05-15,32.57853698730469,74.87447357177734
2018-05-16,32.445796966552734,75.17613220214844
2018-05-17,33.03145980834961,75.74078369140625
2018-05-18,32.937744140625,75.42365264892578
2018-05-21,33.11735534667969,76.97064971923828
2018-05-22,32.99241256713867,77.2955093383789
2018-05-23,33.109554290771484,77.69772338867188
2018-05-24,33.04707717895508,77.4888916015625
2018-05-25,33.109554290771484,77.58942413330078
2018-05-29,33.328189849853516,78.20049285888672
2018-05-30,33.67959213256836,78.76514434814453
2018-05-31,33.57807922363281,78.25619506835938
2018-06-01,33.67177963256836,78.25619506835938
2018-06-04,33.9607048034668,78.15473175048828
2018-06-05,33.663970947265625,78.22496795654297
2018-06-06,33.93729019165039,78.70894622802734
2018-06-07,33.92164993286133,78.9665756225586
2018-06-08,34.319915771484375,80.00477600097656
2018-06-11,34.460487365722656,80.56680297851562
2018-06-12,34.67913055419922,81.55818939208984
2018-06-13,34.499515533447266,82.17486572265625
2018-06-14,34.33407211303711,82.0655746459961
2018-06-15,34.7595100402832,84.0014877319336
2018-06-18,34.31044006347656,82.2607192993164
2018-06-19,34.34983444213867,82.7135009765625
2018-06-20,34.081966400146484,82.59638214111328
2018-06-21,33.948036193847656,83.71265411376953
2018-06-22,34.0740852355957,84.5947494506836
2018-06-25,34.33407211303711,85.0787353515625
2018-06-26,34.137115478515625,84.34495544433594
2018-06-27,33.932273864746094,84.51669311523438
2018-06-28,34.24740982055664,84.83674621582031
2018-06-29,34.55466842651367,84.98507690429688
2018-07-02,34.468013763427734,85.5002670288086
2018-07-03,34.6570930480957,84.93042755126953
2018-07-05,35.184940338134766,85.51589965820312
2018-07-06,35.169185638427734,85.52368927001953
2018-07-09,34.980098724365234,84.11857604980469
2018-07-10,35.42918014526367,88.12313842773438
2018-07-11,35.28736114501953,87.84988403320312
2018-07-12,35.19282150268555,87.0615234375
2018-07-13,35.24797821044922,87.9670181274414
2018-07-16,35.24009323120117,88.17774200439453
2018-07-17,35.6497688293457,89.67652893066406
2018-07-18,35.54733657836914,89.63751983642578
2018-07-19,35.539466857910156,90.37127685546875
2018-07-20,35.673404693603516,90.55863952636719
2018-07-23,35.413414001464844,89.29402923583984
2018-07-24,35.65764236450195,89.56724548339844
2018-07-25,36.31154251098633,89.93415069580078
2018-07-26,36.42972946166992,89.77020263671875
2018-07-27,36.40608215332031,89.20817565917969
2018-07-30,36.4218635559082,89.13008880615234
2018-07-31,36.73698806762695,89.77020263671875
2018-08-01,36.54790496826172,88.68515014648438
2018-08-02,36.38246154785156,89.52821350097656
2018-08-03,36.72911071777344,90.78499603271484
2018-08-06,36.75273513793945,91.62803649902344
2018-08-07,36.63456726074219,89.16133117675781
2018-08-08,36.358821868896484,88.59146118164062
2018-08-09,36.516387939453125,88.75540924072266
2018-08-10,36.30366897583008,88.1075210571289
2018-08-13,36.10670852661133,88.2245864868164
2018-08-14,36.15398406982422,88.28705596923828
2018-08-15,36.30366897583008,88.5602798461914
2018-08-16,36.413970947265625,89.18476867675781
2018-08-17,36.713340759277344,89.73898315429688
2018-08-20,36.81576919555664,89.64531707763672
2018-08-21,36.413970947265625,88.7710189819336
2018-08-22,36.18549728393555,87.61571502685547
2018-08-23,36.00429153442383,87.37372589111328
2018-08-24,35.94915008544922,87.54546356201172
2018-08-27,35.99641418457031,87.7484130859375
2018-08-28,35.74430847167969,86.78045654296875
2018-08-29,35.712791442871094,87.4674072265625
2018-08-30,35.413414001464844,87.39712524414062
2018-08-31,35.11403274536133,87.43619537353516
2018-09-04,35.26371765136719,86.64775848388672
2018-09-05,35.75218963623047,88.30266571044922
2018-09-06,36.05944061279297,89.33214569091797
2018-09-07,36.02006149291992,88.73396301269531
2018-09-10,36.28791809082031,89.3872299194336
2018-09-11,36.256404876708984,89.19834899902344
2018-09-12,36.42972946166992,89.60758972167969
2018-09-13,36.41383361816406,90.50486755371094
2018-09-14,36.54096221923828,90.1742935180664
2018-09-17,36.80317687988281,90.82756042480469
2018-09-18,36.493289947509766,89.7099380493164
2018-09-19,36.51713180541992,89.54462432861328
2018-09-20,37.05742263793945,90.68589782714844
2018-09-21,37.00975036621094,90.4419174194336
2018-09-24,36.604530334472656,88.36406707763672
2018-09-25,36.29465866088867,88.1279296875
2018-09-26,36.42972946166992,87.75798797607422
2018-09-27,36.556854248046875,87.4038314819336
2018-09-28,36.69986343383789,87.99413299560547
2018-10-01,36.73164367675781,87.13623046875
2018-10-02,36.954124450683594,85.56997680664062
2018-10-03,36.44561004638672,84.62548065185547
2018-10-04,36.42972946166992,83.90924072265625
2018-10-05,36.45356369018555,83.81478881835938
2018-10-08,36.93029022216797,85.15281677246094
2018-10-09,36.85878372192383,85.09772491455078
2018-10-10,36.29465866088867,84.48377227783203
2018-10-11,35.468326568603516,82.68930053710938
2018-10-12,35.50010681152344,82.86244201660156
2018-10-15,35.682857513427734,83.13790893554688
2018-10-16,36.14369583129883,84.52314758300781
2018-10-17,36.43767547607422,85.24725341796875
2018-10-18,36.23904037475586,84.94817352294922
2018-10-19,36.81111526489258,86.80565643310547
2018-10-22,36.52507400512695,86.10515594482422
2018-10-23,36.83494186401367,86.67972564697266
2018-10-24,37.12892532348633,88.90711212158203
2018-10-25,36.954124450683594,88.8205795288086
2018-10-26,36.48533248901367,86.93159484863281
2018-10-29,36.914390563964844,88.85204315185547
2018-10-30,37.84401321411133,89.54462432861328
2018-10-31,38.04265594482422,88.45060729980469
2018-11-01,37.931419372558594,87.765869140625
2018-11-02,38.13798522949219,87.49827575683594
2018-11-05,38.68623352050781,90.03263854980469
2018-11-06,39.019927978515625,90.67803955078125
2018-11-07,39.22652053833008,90.99285888671875
2018-11-08,39.194725036621094,91.34703063964844
2018-11-09,39.47282409667969,92.46466827392578
2018-11-12,39.62377166748047,92.06326293945312
2018-11-13,39.615848541259766,92.19705963134766
2018-11-14,39.536373138427734,91.81138610839844
2018-11-15,39.52048873901367,91.92947387695312
2018-11-16,39.862144470214844,93.14940643310547
2018-11-19,40.13228988647461,93.66889190673828
2018-11-20,39.23446273803711,91.29981994628906
2018-11-21,38.718013763427734,90.73311614990234
2018-11-23,38.94842529296875,90.83544921875
2018-11-26,38.82923889160156,91.18962097167969
2018-11-27,39.22652053833008,91.64611053466797
2018-11-28,39.49665832519531,93.26748657226562
2018-11-29,39.2243766784668,93.08643341064453
2018-11-30,40.361541748046875,95.97500610351562
2018-12-03,39.79296112060547,93.64527130126953
2018-12-04,39.70487976074219,92.7165298461914
2018-12-06,39.544715881347656,92.69111633300781
2018-12-07,39.312461853027344,91.8819808959961
2018-12-10,39.432586669921875,92.17549896240234
2018-12-11,39.67283248901367,93.04813385009766
2018-12-12,39.41657638549805,92.81806182861328
2018-12-13,39.61678695678711,93.8890609741211
2018-12-14,39.51267623901367,90.39845275878906
2018-12-17,38.7038459777832,89.54167938232422
2018-12-18,38.69583511352539,88.72453308105469
2018-12-19,38.359493255615234,87.29657745361328
2018-12-20,38.07118225097656,87.43147277832031
2018-12-21,38.09521484375,86.80472564697266
2018-12-24,36.80588912963867,84.11538696289062
2018-12-26,37.590694427490234,85.94002532958984
2018-12-27,38.06319046020508,86.80472564697266
2018-12-28,37.798912048339844,87.55045318603516
2018-12-31,37.91902542114258,87.64566040039062
2019-01-02,37.58269119262695,86.69367980957031
2019-01-03,37.35044860839844,85.88448333740234
2019-01-04,38.09521484375,87.64566040039062
2019-01-07,37.59870529174805,86.89200592041016
2019-01-08,38.02313995361328,87.7249984741211
2019-01-09,37.29439163208008,85.27360534667969
2019-01-10,37.69479751586914,85.7972412109375
2019-01-11,37.911033630371094,85.80516052246094
2019-01-14,37.758872985839844,85.13876342773438
2019-01-15,38.09521484375,86.46359252929688
2019-01-16,37.574676513671875,85.94795227050781
2019-01-17,37.68680191040039,86.64608001708984
2019-01-18,38.12723922729492,87.32038116455078
2019-01-22,38.21533203125,87.1934585571289
2019-01-23,38.65580368041992,87.84400177001953
2019-01-24,38.19131088256836,86.86820220947266
2019-01-25,37.93505859375,86.74918365478516
2019-01-28,37.77489471435547,86.32874298095703
2019-01-29,37.959068298339844,86.4715347290039
2019-01-30,38.327449798583984,87.91537475585938
2019-01-31,38.543670654296875,89.38301849365234
2019-02-01,39.000152587890625,89.00223541259766
2019-02-04,39.44060516357422,89.71619415283203
2019-02-05,39.4486083984375,89.56548309326172
2019-02-06,39.4486083984375,89.68448638916016
2019-02-07,39.57674026489258,89.71619415283203
2019-02-08,39.64080810546875,89.66067504882812
2019-02-11,39.728904724121094,89.62100982666016
2019-02-12,39.76894760131836,90.27153015136719
2019-02-13,39.873043060302734,90.53333282470703
2019-02-14,36.50959396362305,89.31956481933594
2019-02-15,36.22929000854492,91.95336151123047
2019-02-19,35.90095138549805,91.96922302246094
2019-02-20,36.11716842651367,91.88990783691406
2019-02-21,36.725799560546875,92.1041030883789
2019-02-22,36.26133346557617,92.62767791748047
2019-02-25,35.989036560058594,92.07234954833984
2019-02-26,35.78884506225586,92.00096893310547
2019-02-27,35.989036560058594,91.52497100830078
2019-02-28,36.30937957763672,92.48306274414062
2019-03-01,36.341407775878906,92.9149398803711
2019-03-04,36.557647705078125,92.90694427490234
2019-03-05,36.51759719848633,92.79498291015625
2019-03-06,36.3974609375,93.29884338378906
2019-03-07,36.26133346557617,92.85096740722656
2019-03-08,35.90896987915039,92.15520477294922
2019-03-11,36.9820671081543,93.24282836914062
2019-03-12,36.877960205078125,93.2268295288086
2019-03-13,37.01409912109375,93.23483276367188
2019-03-14,36.91716003417969,92.37112426757812
2019-03-15,36.59403610229492,92.4990463256836
2019-03-18,36.682899475097656,93.78665924072266
2019-03-19,36.804073333740234,94.44244384765625
2019-03-20,36.77983856201172,94.62638854980469
2019-03-21,36.763671875,95.52212524414062
2019-03-22,37.10296630859375,96.54580688476562
2019-03-25,37.183738708496094,96.64976501464844
2019-03-26,37.676509857177734,97.5854721069336
2019-03-27,37.652278900146484,97.48149108886719
2019-03-28,37.628047943115234,97.44152069091797
2019-03-29,37.85422897338867,98.00933837890625
2019-04-01,37.74114227294922,97.56948852539062
2019-04-02,37.619964599609375,97.31355285644531
2019-04-03,37.304908752441406,97.21756744384766
2019-04-04,37.54726028442383,97.1456298828125
2019-04-05,37.5391845703125,97.26558685302734
2019-04-08,37.60381317138672,97.56948852539062
2019-04-09,37.70073318481445,97.70542907714844
2019-04-10,37.676509857177734,97.60147857666016
2019-04-11,37.733062744140625,97.30557250976562
2019-04-12,37.757301330566406,97.75341796875
2019-04-15,37.96733093261719,98.89706420898438
2019-04-16,37.926937103271484,97.89737701416016
2019-04-17,38.19351577758789,101.57621002197266
2019-04-18,38.355064392089844,101.64021301269531
2019-04-22,38.29044723510742,101.120361328125
2019-04-23,38.94477844238281,101.64021301269531
2019-04-24,38.75898361206055,101.50424194335938
2019-04-25,38.64589309692383,100.8724365234375
2019-04-26,38.98517608642578,101.08838653564453
2019-04-29,39.11442947387695,101.3203125
2019-04-30,39.63141632080078,102.40796661376953
2019-05-01,39.25174331665039,101.76017761230469
2019-05-02,39.09018325805664,101.4322738647461
2019-05-03,39.35676956176758,102.10404205322266
2019-05-06,39.154815673828125,101.7841567993164
2019-05-07,38.77513885498047,100.75248718261719
2019-05-08,38.653961181640625,100.78448486328125
2019-05-09,38.29044723510742,100.8084716796875
2019-05-10,38.928619384765625,102.3759765625
2019-05-13,38.815521240234375,101.69620513916016
2019-05-14,39.3325309753418,101.89614868164062
2019-05-15,39.728363037109375,103.44763946533203
2019-05-16,40.0515022277832,104.18343353271484
2019-05-17,39.74452209472656,104.37535095214844
2019-05-20,39.46177673339844,103.95948791503906
2019-05-21,39.25982666015625,103.20771789550781
2019-05-22,40.10803985595703,104.02348327636719
2019-05-23,40.269596099853516,103.9434814453125
2019-05-24,40.07572937011719,103.56761169433594
2019-05-28,39.663734436035156,102.07205963134766
2019-05-29,39.26791000366211,102.50395965576172
2019-05-30,39.78490447998047,102.85582733154297
2019-05-31,39.687965393066406,102.36796569824219
2019-06-03,40.374610900878906,103.15171813964844
2019-06-04,40.39076614379883,103.22370910644531
2019-06-05,41.02086639404297,105.07915496826172
2019-06-06,41.52170944213867,106.32377624511719
2019-06-07,41.59440612792969,107.52413940429688
2019-06-10,41.50554656982422,107.62081909179688
2019-06-11,41.46516799926758,107.30663299560547
2019-06-12,41.7155876159668,107.25830078125
2019-06-13,41.62602996826172,107.09716033935547
2019-06-14,41.7725830078125,106.92800903320312
2019-06-17,41.414363861083984,106.75882720947266
2019-06-18,41.227115631103516,106.38823699951172
2019-06-19,41.617881774902344,107.0246810913086
2019-06-20,42.05752944946289,108.08003234863281
2019-06-21,41.967960357666016,107.91888427734375
2019-06-24,42.26919174194336,108.06388092041016
2019-06-25,42.138919830322266,107.79803466796875
2019-06-26,41.617881774902344,106.59771728515625
2019-06-27,41.5853271484375,106.09017181396484
2019-06-28,41.455078125,105.6390380859375
2019-07-01,42.008670806884766,106.23515319824219
2019-07-02,42.318031311035156,106.6863021850586
2019-07-03,42.41572952270508,107.94305419921875
2019-07-05,42.423866271972656,107.1616439819336
2019-07-08,42.33431625366211,106.79104614257812
2019-07-09,42.00053787231445,106.13044738769531
2019-07-10,42.18777084350586,108.28140258789062
2019-07-11,42.36689376831055,108.23307037353516
2019-07-12,42.432003021240234,107.37106323242188
2019-07-15,42.440155029296875,108.07195281982422
2019-07-16,42.44829559326172,107.79000854492188
2019-07-17,42.48086166381836,106.96826171875
2019-07-18,42.35874557495117,107.04882049560547
2019-07-19,41.837711334228516,104.80119323730469
2019-07-22,41.69930648803711,104.95426177978516
2019-07-23,44.23122787475586,105.32484436035156
2019-07-24,43.783451080322266,104.0922622680664
2019-07-25,43.20542526245117,103.9150390625
2019-07-26,44.100955963134766,105.7115478515625
2019-07-29,43.954429626464844,105.96127319335938
2019-07-30,43.7346076965332,105.11538696289062
2019-07-31,42.84722137451172,102.96442413330078
2019-08-01,42.35874557495117,102.42464447021484
2019-08-02,42.60298538208008,103.05304718017578
2019-08-05,42.049381256103516,100.21730041503906
2019-08-06,42.55413055419922,101.86878204345703
2019-08-07,43.29499053955078,102.94024658203125
2019-08-08,43.71017837524414,104.30171966552734
2019-08-09,43.4903678894043,103.60086059570312
2019-08-12,43.31127166748047,103.3994369506836
2019-08-13,43.55550765991211,104.67229461669922
2019-08-14,43.14030456542969,104.0197525024414
2019-08-15,43.85673522949219,105.3087387084961
2019-08-16,44.296348571777344,106.14656829833984
2019-08-19,44.52431106567383,106.79911041259766
2019-08-20,43.86487579345703,106.38823699951172
2019-08-21,44.04397964477539,106.61378479003906
2019-08-22,44.36148452758789,106.8716049194336
2019-08-23,43.75088882446289,104.9461898803711
2019-08-26,44.402198791503906,107.74163055419922
2019-08-27,44.548736572265625,108.56336975097656
2019-08-28,44.866233825683594,108.90979766845703
2019-08-29,44.8173828125,109.57842254638672
2019-08-30,44.80924606323242,110.15042114257812
2019-09-03,45.02092361450195,110.73848724365234
2019-09-04,45.40354919433594,112.09996032714844
2019-09-05,44.8743782043457,110.30323791503906
2019-09-06,44.96392059326172,111.43074798583984
2019-09-09,44.38590621948242,110.64391326904297
2019-09-10,44.288204193115234,110.20587158203125
2019-09-11,44.58943557739258,110.61150360107422
2019-09-12,44.866233825683594,111.36585235595703
2019-09-13,44.49720001220703,110.6763687133789
2019-09-16,44.251190185546875,109.41094970703125
2019-09-17,44.480812072753906,110.07610321044922
2019-09-18,44.472599029541016,109.91387939453125
2019-09-19,44.710426330566406,109.89765167236328
2019-09-20,44.21018600463867,109.27304077148438
2019-09-23,44.39879608154297,109.86520385742188
2019-09-24,44.53001022338867,109.80030059814453
2019-09-25,44.423397064208984,109.581298828125
2019-09-26,44.60381317138672,110.09233856201172
2019-09-27,44.53821563720703,109.99500274658203
2019-09-30,44.64481735229492,111.2117691040039
2019-10-01,44.8170280456543,111.43074798583984
2019-10-02,43.529518127441406,108.64844512939453
2019-10-03,44.152774810791016,111.88501739501953
2019-10-04,44.72683334350586,113.79125213623047
2019-10-07,44.1773796081543,112.21762084960938
2019-10-08,43.9395637512207,111.32532501220703
2019-10-09,44.14458465576172,111.82013702392578
2019-10-10,44.005165100097656,111.85256958007812
2019-10-11,43.70993423461914,111.64978790283203
2019-10-14,43.70993423461914,111.49565887451172
2019-10-15,43.88214874267578,110.58715057373047
2019-10-16,43.865745544433594,110.66014099121094
2019-10-17,44.11177444458008,111.09818267822266
2019-10-18,44.923641204833984,110.52226257324219
2019-10-21,44.472599029541016,110.41682434082031
2019-10-22,44.160980224609375,110.8548355102539
2019-10-23,44.808837890625,111.49565887451172
2019-10-24,44.78423309326172,111.85256958007812
2019-10-25,44.078956604003906,110.83861541748047
2019-10-28,43.93134689331055,110.78182220458984
2019-10-29,43.800148010253906,110.38434600830078
2019-10-30,44.23478698730469,111.04950714111328
2019-10-31,44.6366081237793,111.2685317993164
2019-11-01,44.20198059082031,111.07383728027344
